run_id,scenario,field_observer_model,engineer_model,model_class,postmortem,round_time_budget_seconds,random_seed,total_rounds,round_success_count,round_success_fraction,perplexity,english_ngram_surprisal,message_entropy,gzip_compression_ratio,mcm,labels
veyru/1781086029,veyru,meta-llama/Llama-3.3-70B-Instruct,gpt-5.4,mixed,FALSE,800,FALSE,20,3,0.15,5.003081923,2.413660914,4.04868571,0.7711826768,144.0082645,oss_frontier|rounds=20|budget=800|postmortem=False|engineer=gpt|field_observer=llama|single_team
veyru/1781091665,veyru,meta-llama/Llama-3.3-70B-Instruct,gpt-5.4,mixed,FALSE,800,FALSE,20,2,0.1,4.942503783,2.478928249,3.978667238,0.8184445455,137.96,oss_frontier|rounds=20|budget=800|postmortem=False|engineer=gpt|field_observer=llama|single_team
veyru/1780577161,veyru,meta-llama/Llama-3.3-70B-Instruct,gpt-5.4,mixed,TRUE,250,FALSE,20,3,0.15,7.63899076,2.508567004,3.813862672,0.9944606886,54.82291667,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=gpt|field_observer=llama|single_team
veyru/1780579606,veyru,meta-llama/Llama-3.3-70B-Instruct,gpt-5.4,mixed,TRUE,250,FALSE,20,1,0.05,6.114732642,3.174989506,3.297240487,1.189766785,44.25233645,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=gpt|field_observer=llama|single_team
veyru/1780580206,veyru,meta-llama/Llama-3.3-70B-Instruct,gpt-5.4,mixed,TRUE,250,FALSE,20,2,0.1,6.378049261,3.302506553,3.549298779,1.145301813,48.9009009,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=gpt|field_observer=llama|single_team
veyru/1781039821,veyru,meta-llama/Llama-3.3-70B-Instruct,gpt-5.4,mixed,TRUE,250,FALSE,20,2,0.1,7,3.132823813,3.181106994,1.216956393,20.05504587,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=gpt|field_observer=llama|single_team
veyru/1781039909,veyru,meta-llama/Llama-3.3-70B-Instruct,gpt-5.4,mixed,TRUE,250,FALSE,20,3,0.15,7,2.807602045,3.464037027,1.086302836,41.144,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=gpt|field_observer=llama|single_team
veyru/1781040899,veyru,meta-llama/Llama-3.3-70B-Instruct,gpt-5.4,mixed,TRUE,250,FALSE,20,2,0.1,7,2.801302124,4.041596815,0.9606919774,60.43010753,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=gpt|field_observer=llama|single_team
veyru/1781041327,veyru,meta-llama/Llama-3.3-70B-Instruct,gpt-5.4,mixed,TRUE,250,FALSE,20,4,0.2,7,2.87281609,3.168784931,1.208241557,41.21487603,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=gpt|field_observer=llama|single_team
veyru/1781042156,veyru,meta-llama/Llama-3.3-70B-Instruct,gpt-5.4,mixed,TRUE,250,FALSE,20,0,0,7,3.27212112,3.409670606,1.059846109,26.82323232,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=gpt|field_observer=llama|single_team
veyru/1781042464,veyru,meta-llama/Llama-3.3-70B-Instruct,gpt-5.4,mixed,TRUE,250,FALSE,20,3,0.15,6,5.232683249,2.033318342,1.880401662,19.98312236,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=gpt|field_observer=llama|single_team
veyru/1781044115,veyru,meta-llama/Llama-3.3-70B-Instruct,gpt-5.4,mixed,TRUE,250,FALSE,20,7,0.35,7,3.857266204,2.646376783,1.535973748,36.90769231,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=gpt|field_observer=llama|single_team
veyru/1780574289,veyru,meta-llama/Llama-3.3-70B-Instruct,gpt-5.4,mixed,TRUE,800,FALSE,20,7,0.35,6,2.434389094,3.938574576,0.8740800413,90.32539683,oss_frontier|rounds=20|budget=800|postmortem=True|engineer=gpt|field_observer=llama|single_team
veyru/1780574554,veyru,meta-llama/Llama-3.3-70B-Instruct,gpt-5.4,mixed,TRUE,800,FALSE,20,9,0.45,5,3.093656645,2.67579731,1.456560646,60.3919598,oss_frontier|rounds=20|budget=800|postmortem=True|engineer=gpt|field_observer=llama|single_team
veyru/1781091407,veyru,meta-llama/Llama-3.3-70B-Instruct,gpt-5.4,mixed,TRUE,800,FALSE,20,4,0.2,6,2.358200551,3.326499947,1.010300362,90.5375,oss_frontier|rounds=20|budget=800|postmortem=True|engineer=gpt|field_observer=llama|single_team
veyru/1780595722,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,FALSE,150,FALSE,15,0,0,6,2.74802867,3.976384993,0.971796529,54.72727273,baseline_oss|budget=150|single_team
veyru/1781093735,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,FALSE,150,FALSE,15,0,0,7,2.896526189,4.053341172,0.9574328832,60.65116279,baseline_oss|budget=150|single_team
veyru/1781095556,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,FALSE,150,FALSE,15,0,0,6,2.943753575,4.065321155,0.9627505637,59.30952381,baseline_oss|budget=150|single_team
veyru/1781098196,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,FALSE,150,FALSE,15,0,0,7,2.984107666,3.98059687,1.023837081,45.44230769,baseline_oss|budget=150|single_team
veyru/1781105161,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,FALSE,150,FALSE,15,0,0,6,3.124592127,4.302003224,1.023487888,58.1875,baseline_oss|budget=150|single_team
veyru/1780597225,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,FALSE,250,FALSE,15,0,0,5.867266401,2.651933215,4.076987274,0.8944960611,88.48888889,baseline_oss|budget=250|single_team
veyru/1781088778,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,FALSE,250,FALSE,15,0,0,5.81077347,2.740193921,4.113578867,0.8566384332,100.2162162,baseline_oss|budget=250|single_team
veyru/1781089819,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,FALSE,250,FALSE,15,0,0,7,3.318980379,3.957517843,1.022241035,41.2,baseline_oss|budget=250|single_team
veyru/1781093098,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,FALSE,250,FALSE,15,0,0,6,3.272938093,3.102089771,1.373178155,47.24050633,baseline_oss|budget=250|single_team
veyru/1781107105,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,FALSE,250,FALSE,15,0,0,6.329814918,3.148746764,3.779560586,1.018947624,41.54545455,baseline_oss|budget=250|single_team
veyru/1780598642,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,FALSE,450,FALSE,15,0,0,6.376481597,2.879271903,4.171341667,0.9878386958,58.53333333,baseline_oss|budget=450|single_team
veyru/1781085906,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,FALSE,450,FALSE,15,0,0,5.760595617,2.641924438,4.15435005,0.8815331244,102.4230769,baseline_oss|budget=450|single_team
veyru/1781098195,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,FALSE,450,FALSE,15,1,0.06666666667,6.211513719,2.621873082,4.159185522,0.8616828751,98.16129032,baseline_oss|budget=450|single_team
veyru/1781099743,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,FALSE,450,FALSE,15,0,0,6.411704621,3.684112454,3.400388648,1.138919167,27.71005917,baseline_oss|budget=450|single_team
veyru/1781102486,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,FALSE,450,FALSE,15,0,0,6.303597581,2.774436343,4.17778005,0.9068590109,82.46153846,baseline_oss|budget=450|single_team
veyru/1780602168,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,FALSE,800,FALSE,15,3,0.2,6.190666606,2.635101443,4.217079009,0.8684672082,102.575,baseline_oss|budget=800|single_team
veyru/1780665907,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,FALSE,800,FALSE,15,0,0,6,2.908654537,4.196546306,0.9673966188,78.02083333,baseline_oss|budget=800|single_team
veyru/1780665913,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,FALSE,800,FALSE,15,0,0,6.087951526,2.652342835,4.06014983,0.9255786108,73.92805755,baseline_oss|budget=800|single_team
veyru/1781098192,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,FALSE,800,FALSE,15,1,0.06666666667,5.894863409,3.014663488,3.696745646,1.001922247,81.32352941,baseline_oss|budget=800|single_team
veyru/1781098193,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,FALSE,800,FALSE,15,2,0.1333333333,5.999844691,2.760901793,4.211970913,0.8785732596,102.3793103,baseline_oss|budget=800|single_team
veyru/1781098190,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,FALSE,2000,FALSE,15,1,0.06666666667,6,2.806085618,4.193702435,0.9259088756,81.81564246,baseline_oss|budget=2000|single_team
veyru/1781098198,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,FALSE,2000,FALSE,15,1,0.06666666667,6,2.745425919,4.221530237,0.8835003897,103.7142857,baseline_oss|budget=2000|single_team
veyru/1781100249,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,FALSE,2000,FALSE,15,1,0.06666666667,6,2.689209074,4.12780731,0.9316642504,83.2208589,baseline_oss|budget=2000|single_team
veyru/1781107104,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,FALSE,2000,FALSE,15,2,0.1333333333,6.171550804,2.757804504,4.202832322,0.9139738029,93.06521739,baseline_oss|budget=2000|single_team
veyru/1781113441,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,FALSE,2000,FALSE,15,5,0.3333333333,6,2.678724012,4.206411587,0.8611083302,109.2888889,baseline_oss|budget=2000|single_team
veyru/1780571887,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,TRUE,150,FALSE,15,0,0,7,3.243897046,4.164436008,1.004796604,48.4,baseline_oss|budget=150|single_team
veyru/1780572066,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,TRUE,150,FALSE,15,0,0,6,2.906955538,4.042767694,0.9286535251,84.61764706,baseline_oss|budget=150|single_team
veyru/1780573969,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,TRUE,150,FALSE,15,0,0,6,3.301533886,4.068747885,0.9868889149,50.38461538,baseline_oss|budget=150|single_team
veyru/1780574198,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,TRUE,150,FALSE,15,0,0,6,3.158004689,3.836653735,1.130014913,59.66666667,baseline_oss|budget=150|single_team
veyru/1780665901,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,TRUE,150,FALSE,15,0,0,7,3.191457176,4.057770289,0.9945422459,47.91304348,baseline_oss|budget=150|single_team
veyru/1780576077,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,TRUE,250,FALSE,15,0,0,6,3.701708082,4.103380458,1.001788857,51.23529412,baseline_oss|budget=250|single_team
veyru/1780576803,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,TRUE,250,FALSE,15,0,0,6,3.068064851,4.177810237,0.979221972,58.29411765,baseline_oss|budget=250|single_team
veyru/1781113442,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,TRUE,250,FALSE,15,0,0,6,2.948812109,4.197521316,0.9355197481,72.01886792,baseline_oss|budget=250|single_team
veyru/1780578775,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,TRUE,450,FALSE,15,0,0,6,3.140976233,3.862469656,1.006564819,50.90322581,baseline_oss|budget=450|single_team
veyru/1780580283,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,TRUE,450,FALSE,15,0,0,6,3.248550316,3.82990582,1.068909801,46.79279279,baseline_oss|budget=450|single_team
veyru/1781094947,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,TRUE,450,FALSE,15,0,0,6,2.83068847,4.105486134,0.9217702388,88.72857143,baseline_oss|budget=450|single_team
veyru/1781101450,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,TRUE,450,FALSE,15,0,0,6,3.432750002,3.817929118,1.018181788,45.63291139,baseline_oss|budget=450|single_team
veyru/1777920823,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,TRUE,800,FALSE,15,2,0.1333333333,7,3.116901869,3.111084517,1.21818869,54.14285714,baseline_oss|budget=800|single_team
veyru/1780585532,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,TRUE,800,FALSE,15,2,0.1333333333,6,2.988528232,3.98501089,0.9339532431,49.33898305,baseline_oss|budget=800|single_team
veyru/1780586495,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,TRUE,800,FALSE,15,0,0,6,3.237573609,4.111650513,0.9926893296,53.08661417,baseline_oss|budget=800|single_team
veyru/1780588410,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,TRUE,800,FALSE,15,1,0.06666666667,6,2.845902265,4.12898878,0.9251055622,75.37931034,baseline_oss|budget=800|single_team
veyru/1780591213,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,TRUE,800,FALSE,15,1,0.06666666667,6,2.981336238,3.96301591,1.048023489,77.44067797,baseline_oss|budget=800|single_team
veyru/1780591851,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,TRUE,2000,FALSE,15,5,0.3333333333,5.795303059,2.658820102,4.183133469,0.8705454633,108.271028,baseline_oss|budget=2000|single_team
veyru/1780592371,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,TRUE,2000,FALSE,15,0,0,6,2.72082652,4.331033474,0.8476616574,113.58,baseline_oss|budget=2000|single_team
veyru/1780594450,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,TRUE,2000,FALSE,15,6,0.4,6,2.687186262,4.262052555,0.8497851381,123.5044248,baseline_oss|budget=2000|single_team
veyru/1781098197,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,TRUE,2000,FALSE,15,4,0.2666666667,6,2.864190758,4.045435151,0.8911779114,92.2,baseline_oss|budget=2000|single_team
veyru/1781099871,veyru,Qwen/Qwen3-32B,Qwen/Qwen3-32B,open,TRUE,2000,FALSE,15,4,0.2666666667,6,2.772792849,4.2156754,0.8943489459,96.40909091,baseline_oss|budget=2000|single_team
veyru/1781095644,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,FALSE,150,FALSE,15,0,0,5,2.294094402,4.10832744,0.7648261065,132.6956522,baseline_oss|budget=150|single_team
veyru/1781096024,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,FALSE,150,FALSE,15,0,0,5,2.337570259,4.116502917,0.7674024213,137.4074074,baseline_oss|budget=150|single_team
veyru/1781100635,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,FALSE,150,FALSE,15,0,0,5,2.4843588,4.091774611,0.8432882334,98.375,baseline_oss|budget=150|single_team
veyru/1781104531,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,FALSE,150,FALSE,15,0,0,5,2.309299118,4.127106043,0.8096747848,117.88,baseline_oss|budget=150|single_team
veyru/1781108225,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,FALSE,150,FALSE,15,0,0,5,2.253597964,4.113554079,0.832585915,103.969697,baseline_oss|budget=150|single_team
veyru/1781083378,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,FALSE,250,FALSE,15,0,0,5,2.317536533,4.133825702,0.8223299933,121.9487179,baseline_oss|budget=250|single_team
veyru/1781085124,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,FALSE,250,FALSE,15,0,0,4.80711832,2.331364678,4.108650866,0.774634751,133.8611111,baseline_oss|budget=250|single_team
veyru/1781098191,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,FALSE,250,FALSE,15,0,0,5,2.292566029,4.096875769,0.8190719049,121.0238095,baseline_oss|budget=250|single_team
veyru/1781099869,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,FALSE,250,FALSE,15,0,0,5,2.344257807,4.137624147,0.8021391866,129.275,baseline_oss|budget=250|single_team
veyru/1781107363,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,FALSE,250,FALSE,15,0,0,5,2.297074038,4.127058042,0.7541677826,150.4722222,baseline_oss|budget=250|single_team
veyru/1781083385,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,FALSE,450,FALSE,15,0,0,5,2.357631256,4.142662449,0.8033563586,126.1639344,baseline_oss|budget=450|single_team
veyru/1781099000,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,FALSE,450,FALSE,15,0,0,5,2.335353249,4.121223573,0.8517724089,110.7,baseline_oss|budget=450|single_team
veyru/1781099739,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,FALSE,450,FALSE,15,0,0,5,2.3127337,4.071832727,0.8075620828,118.4,baseline_oss|budget=450|single_team
veyru/1781111025,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,FALSE,450,FALSE,15,0,0,4.975904457,2.345722559,4.123887647,0.7992509946,131.2,baseline_oss|budget=450|single_team
veyru/1781112723,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,FALSE,450,FALSE,15,0,0,4.847976549,2.30676429,4.111683743,0.7977449873,132.6666667,baseline_oss|budget=450|single_team
veyru/1781083399,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,FALSE,800,FALSE,15,0,0,4.67858268,2.31988125,4.173247746,0.8269582218,122.8118812,baseline_oss|budget=800|single_team
veyru/1781091018,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,FALSE,800,FALSE,15,1,0.06666666667,5.205703942,2.2910991,4.176900396,0.8157834162,124.1413043,baseline_oss|budget=800|single_team
veyru/1781096432,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,FALSE,800,FALSE,15,2,0.1333333333,4.85420727,2.347834262,4.051061864,0.8316519409,116.6404494,baseline_oss|budget=800|single_team
veyru/1781101384,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,FALSE,800,FALSE,15,2,0.1333333333,5.359586805,2.347349009,4.041339791,0.8566207597,104.2066116,baseline_oss|budget=800|single_team
veyru/1781106104,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,FALSE,800,FALSE,15,1,0.06666666667,4.963984563,2.335169038,4.111468473,0.8232078147,117.8446602,baseline_oss|budget=800|single_team
veyru/1781083391,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,FALSE,2000,FALSE,15,12,0.8,5.011329564,2.37623466,4.157859644,0.8062420258,132.7391304,baseline_oss|budget=2000|single_team
veyru/1781083394,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,FALSE,2000,FALSE,15,6,0.4,4.896509957,2.389014549,4.139376449,0.8389558022,129.2131148,baseline_oss|budget=2000|single_team
veyru/1781085822,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,FALSE,2000,FALSE,15,9,0.6,5.131258332,2.307258109,4.115266766,0.8147569526,120.7848101,baseline_oss|budget=2000|single_team
veyru/1781103474,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,FALSE,2000,FALSE,15,5,0.3333333333,4.711705066,2.30220943,4.155044196,0.8396304553,130.5541401,baseline_oss|budget=2000|single_team
veyru/1781106427,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,FALSE,2000,FALSE,15,4,0.2666666667,4.74855913,2.379545104,4.066638427,0.8396991936,118.0613208,baseline_oss|budget=2000|single_team
veyru/1781086390,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,TRUE,150,FALSE,15,0,0,4.774875726,2.445260383,4.14823497,0.7736787706,133.5333333,baseline_oss|budget=150|single_team
veyru/1781090859,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,TRUE,150,FALSE,15,0,0,4.462938643,2.28079741,4.175707254,0.7292264815,160.3333333,baseline_oss|budget=150|single_team
veyru/1781094184,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,TRUE,150,FALSE,15,0,0,4.922634032,2.412394207,4.109942677,0.7973796184,115.5,baseline_oss|budget=150|single_team
veyru/1781096269,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,TRUE,150,FALSE,15,0,0,4.509300499,2.600004853,3.468396762,0.9958530303,89.25,baseline_oss|budget=150|single_team
veyru/1781101039,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,TRUE,150,FALSE,15,0,0,4.469314358,2.300564571,4.140362712,0.710865837,167.1818182,baseline_oss|budget=150|single_team
veyru/1781101464,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,TRUE,150,FALSE,15,0,0,5.394564668,2.586849415,4.162038524,0.8232946916,123.0357143,baseline_oss|budget=150|single_team
veyru/1781103004,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,TRUE,150,FALSE,15,0,0,4.707687855,2.376128651,4.201308449,0.7145567729,176.7058824,baseline_oss|budget=150|single_team
veyru/1781103390,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,TRUE,150,FALSE,15,0,0,4.461776034,2.365757659,4.078847983,0.7772838536,133.45,baseline_oss|budget=150|single_team
veyru/1781107846,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,TRUE,150,FALSE,15,0,0,4.71980257,2.389488665,4.164618819,0.7461420365,157.7,baseline_oss|budget=150|single_team
veyru/1781108652,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,TRUE,150,FALSE,15,0,0,5.36199184,2.623741846,4.2085873,0.840997974,113.59375,baseline_oss|budget=150|single_team
veyru/1781083377,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,TRUE,250,FALSE,15,0,0,4.893028503,2.422726251,4.149026146,0.785262862,138.5,baseline_oss|budget=250|single_team
veyru/1781083400,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,TRUE,250,FALSE,15,0,0,4.829824824,2.361371945,4.17609001,0.745062033,165.1428571,baseline_oss|budget=250|single_team
veyru/1781092935,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,TRUE,250,FALSE,15,0,0,5.050508542,2.462864812,4.149495217,0.8069809573,136.2,baseline_oss|budget=250|single_team
veyru/1781097590,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,TRUE,250,FALSE,15,0,0,5.043998856,2.466419009,4.264389777,0.7828557599,143.8275862,baseline_oss|budget=250|single_team
veyru/1781098653,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,TRUE,250,FALSE,15,0,0,4.788389888,2.352596868,4.148012982,0.7378869783,152,baseline_oss|budget=250|single_team
veyru/1781100701,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,TRUE,250,FALSE,15,0,0,4.922044282,2.432701061,4.164491891,0.8011570027,140.1176471,baseline_oss|budget=250|single_team
veyru/1781101167,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,TRUE,250,FALSE,15,0,0,5.027639707,2.413257869,4.13642941,0.8217196627,132.3870968,baseline_oss|budget=250|single_team
veyru/1781105361,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,TRUE,250,FALSE,15,0,0,5.444401042,2.508700714,4.160941153,0.7928619105,141.7575758,baseline_oss|budget=250|single_team
veyru/1781111021,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,TRUE,250,FALSE,15,0,0,5.051622388,2.404467015,4.15986454,0.8193936956,126.1944444,baseline_oss|budget=250|single_team
veyru/1781112471,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,TRUE,250,FALSE,15,0,0,5.236633947,2.47848291,4.134759031,0.8531258714,118.7,baseline_oss|budget=250|single_team
veyru/1781086773,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,TRUE,450,FALSE,15,1,0.06666666667,4.821152498,2.314815923,4.148944612,0.7517810542,151.1111111,baseline_oss|budget=450|single_team
veyru/1781090715,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,TRUE,450,FALSE,15,0,0,5.054245886,2.341687501,4.114712348,0.8041657791,125.3870968,baseline_oss|budget=450|single_team
veyru/1781092391,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,TRUE,450,FALSE,15,1,0.06666666667,4.958023309,2.33041971,4.142514628,0.7966883035,134.6034483,baseline_oss|budget=450|single_team
veyru/1781097654,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,TRUE,450,FALSE,15,1,0.06666666667,4.872986934,2.350274002,4.156742603,0.7409792704,163.4130435,baseline_oss|budget=450|single_team
veyru/1781099103,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,TRUE,450,FALSE,15,0,0,5.136569901,2.394685615,4.141593668,0.8466069572,117,baseline_oss|budget=450|single_team
veyru/1781100590,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,TRUE,450,FALSE,15,1,0.06666666667,4.908019064,2.476287655,4.123878425,0.8289396201,126.754386,baseline_oss|budget=450|single_team
veyru/1781104105,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,TRUE,450,FALSE,15,0,0,4.936894649,2.371218399,4.125896487,0.8132516855,121.40625,baseline_oss|budget=450|single_team
veyru/1781112720,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,TRUE,450,FALSE,15,1,0.06666666667,4.980066419,2.323733552,4.169021286,0.7924805752,139.8867925,baseline_oss|budget=450|single_team
veyru/1781112722,veyru,meta-llama/Llama-3.3-70B-Instruct,meta-llama/Llama-3.3-70B-Instruct,open,TRUE,450,FALSE,15,1,0.06666666667,4.699164184,2.313249057,4.14067514,0.7323522808,162.34,baseline_oss|budget=450|single_team
